name,champ,cs,kda,kill,death,assist,winratio,play
ceIlceIl,Dr. Mundo,CS 157.2 (6.0),2.05:1,4.6,5.5,6.6,62%,34
ceIlceIl,Janna,CS 11.9 (0.5),2.20:1,1.8,5.9,11.2,59%,22
ceIlceIl,Jax,CS 147.6 (5.7),2.13:1,4.7,5.3,6.6,60%,10
ceIlceIl,Twisted Fate,CS 152.0 (6.2),2.09:1,4.3,5.7,7.5,67%,6
ceIlceIl,Twitch,CS 107.0 (6.8),7.00:1,3.0,1.0,4.0,100%,1
ceIlceIl,Graves,CS 186.0 (4.6),2.00:1,4.0,10.0,16.0,100%,1
So1o,Nidalee,CS 155.5 (6.2),3.00:1,5.8,4.1,6.4,56%,193
So1o,Camille,CS 119.9 (4.8),2.85:1,5.9,4.6,7.2,62%,121
So1o,Kha'Zix,CS 135.4 (5.2),2.71:1,6.7,4.5,5.5,55%,47
So1o,Xayah,CS 205.4 (8.2),2.38:1,4.3,4.8,7.3,47%,32
So1o,Sejuani,CS 129.2 (5.2),3.43:1,3.2,3.4,8.5,48%,27
So1o,Zac,CS 127.5 (4.7),5.04:1,4.0,3.1,11.6,63%,24
So1o,Elise,CS 119.6 (4.6),2.19:1,4.6,5.6,7.6,43%,14
아프니까청춘이야,Kha'Zix,CS 143.8 (5.4),3.83:1,8.6,3.7,5.7,64%,141
아프니까청춘이야,Sejuani,CS 137.9 (5.4),4.63:1,3.9,2.9,9.4,55%,91
아프니까청춘이야,Zac,CS 139.7 (5.0),4.65:1,4.2,3.1,10.3,49%,67
아프니까청춘이야,Graves,CS 182.0 (7.1),2.90:1,7.1,4.4,5.6,48%,67
아프니까청춘이야,Ezreal,CS 237.8 (9.0),3.03:1,6.5,4.4,7.0,57%,53
아프니까청춘이야,Nidalee,CS 165.4 (6.2),3.13:1,7.8,4.6,6.7,49%,43
아프니까청춘이야,Skarner,CS 127.6 (5.0),3.25:1,3.1,4.0,10.0,46%,41
NOoOBZ,Vladimir,CS 224.7 (8.8),1.99:1,6.1,5.4,4.7,58%,137
NOoOBZ,Darius,CS 238.2 (8.4),2.28:1,5.8,4.3,3.9,57%,98
NOoOBZ,Camille,CS 117.5 (5.2),2.44:1,6.3,5.0,6.0,57%,92
NOoOBZ,Kha'Zix,CS 116.2 (4.7),2.25:1,6.3,5.6,6.4,57%,54
NOoOBZ,Xin Zhao,CS 107.3 (4.8),2.97:1,5.9,4.4,7.1,62%,53
NOoOBZ,Corki,CS 267.6 (10.6),2.04:1,5.5,4.6,3.9,47%,53
NOoOBZ,Graves,CS 143.1 (6.1),2.72:1,6.8,5.1,7.0,56%,48
zlpgj,Xin Zhao,CS 137.8 (6.1),3.00:1,5.9,4.1,6.4,68%,128
zlpgj,Kha'Zix,CS 133.5 (5.3),3.19:1,7.0,3.9,5.5,50%,117
zlpgj,Graves,CS 162.7 (6.8),3.12:1,5.3,3.8,6.6,53%,89
zlpgj,Olaf,CS 160.6 (6.3),3.99:1,6.8,3.5,7.4,58%,77
zlpgj,Trundle,CS 116.3 (5.0),3.39:1,3.7,3.5,8.2,53%,77
zlpgj,Jax,CS 164.9 (6.6),3.35:1,5.1,3.3,5.8,58%,36
zlpgj,Nocturne,CS 158.3 (6.5),2.80:1,7.1,4.6,5.8,56%,32
KZKhan,Camille,CS 217.4 (8.1),2.22:1,5.8,4.8,5.0,63%,112
KZKhan,Vladimir,CS 223.2 (8.7),2.22:1,4.9,4.3,4.7,57%,67
KZKhan,Gangplank,CS 249.9 (8.7),2.36:1,5.1,5.3,7.4,49%,45
KZKhan,Sion,CS 223.0 (7.9),2.20:1,2.9,4.5,7.0,48%,40
KZKhan,Jax,CS 203.8 (8.1),1.55:1,4.9,5.7,4.0,59%,34
KZKhan,Ryze,CS 231.7 (9.3),1.36:1,2.9,5.0,3.9,33%,27
KZKhan,Fiora,CS 205.1 (7.8),1.51:1,5.1,6.0,3.9,47%,17
lbkgnfkgng,Ezreal,CS 207.7 (8.4),3.72:1,5.6,3.3,6.6,62%,101
lbkgnfkgng,Tristana,CS 208.1 (8.5),3.76:1,6.4,3.3,6.0,61%,49
lbkgnfkgng,Caitlyn,CS 236.8 (8.7),3.13:1,5.8,4.0,6.8,61%,41
lbkgnfkgng,Vladimir,CS 213.3 (8.7),4.06:1,5.5,2.7,5.4,70%,33
lbkgnfkgng,Xayah,CS 225.4 (8.7),2.65:1,4.4,3.8,5.5,43%,21
lbkgnfkgng,Kassadin,CS 187.4 (7.9),4.64:1,6.3,2.5,5.3,67%,18
lbkgnfkgng,Braum,CS 48.9 (1.9),3.92:1,1.7,3.0,10.1,53%,17
루팡그냥너,Karthus,CS 196.8 (7.6),1.98:1,6.9,7.2,7.4,59%,308
루팡그냥너,Zilean,CS 158.9 (6.0),1.95:1,2.7,6.2,9.3,50%,30
루팡그냥너,Syndra,CS 204.0 (7.3),1.25:1,3.9,7.3,5.2,35%,23
루팡그냥너,Ezreal,CS 187.1 (7.8),1.81:1,4.2,5.1,5.0,50%,20
루팡그냥너,Kog'Maw,CS 228.3 (8.0),1.89:1,5.9,7.0,7.4,75%,8
루팡그냥너,Rammus,CS 141.3 (4.8),2.35:1,2.8,6.5,12.5,50%,4
루팡그냥너,Soraka,CS 27.3 (0.8),2.08:1,2.3,8.0,14.3,33%,3
201114,Camille,CS 126.3 (5.7),2.52:1,6.0,4.7,5.8,53%,34
201114,Sejuani,CS 119.6 (5.1),4.01:1,4.1,3.6,10.4,61%,28
201114,Olaf,CS 140.7 (5.5),3.47:1,7.2,4.9,9.6,67%,27
201114,Lee Sin,CS 118.7 (4.7),3.29:1,6.3,4.4,8.3,58%,24
201114,Kha'Zix,CS 133.3 (5.1),3.80:1,9.0,4.3,7.5,70%,23
201114,Skarner,CS 129.2 (5.6),3.79:1,3.5,3.1,8.4,62%,21
201114,Jarvan IV,CS 121.4 (4.9),3.86:1,5.3,4.2,11.0,63%,19
먹는게즐거워,Karma,CS 49.0 (1.9),3.24:1,2.3,4.0,10.7,56%,253
먹는게즐거워,Braum,CS 51.8 (2.0),3.01:1,1.2,4.1,11.2,48%,82
먹는게즐거워,Janna,CS 17.5 (0.7),2.99:1,1.6,4.2,11.1,58%,69
먹는게즐거워,Tahm Kench,CS 52.2 (2.0),2.37:1,1.6,4.6,9.2,52%,60
먹는게즐거워,Taric,CS 44.1 (1.8),2.73:1,1.2,4.0,9.8,54%,39
먹는게즐거워,Lulu,CS 29.4 (1.1),3.86:1,1.8,3.7,12.6,70%,37
먹는게즐거워,Rakan,CS 13.7 (0.6),2.40:1,1.3,4.8,10.3,43%,35
서툴러요,Xin Zhao,CS 137.1 (5.7),3.26:1,5.5,4.0,7.6,69%,42
서툴러요,Graves,CS 152.3 (6.5),3.47:1,6.5,3.7,6.4,57%,42
서툴러요,Camille,CS 133.2 (5.7),3.44:1,7.7,4.0,6.1,71%,34
서툴러요,Rek'Sai,CS 136.2 (5.6),3.37:1,5.0,3.8,7.7,60%,20
서툴러요,Xayah,CS 218.9 (8.6),3.06:1,6.2,4.0,6.1,60%,20
서툴러요,Kha'Zix,CS 132.8 (5.3),3.93:1,6.9,3.3,6.2,61%,18
서툴러요,Ezreal,CS 217.7 (8.5),4.38:1,6.3,3.1,7.4,59%,17
댕체,Galio,CS 240.9 (9.3),3.80:1,5.1,3.5,8.2,60%,181
댕체,Ryze,CS 267.8 (10.2),2.69:1,4.8,3.6,4.8,53%,91
댕체,Cassiopeia,CS 277.2 (10.0),3.04:1,5.7,3.4,4.6,60%,67
댕체,Ekko,CS 239.9 (9.0),3.28:1,7.7,3.8,4.9,58%,57
댕체,Irelia,CS 230.5 (9.4),3.08:1,7.8,4.0,4.5,61%,56
댕체,Vladimir,CS 241.8 (9.3),2.58:1,5.3,3.8,4.6,52%,46
댕체,Yasuo,CS 234.6 (9.2),1.79:1,6.1,5.5,3.8,41%,46
SKTT1Bang,Ezreal,CS 230.8 (8.5),4.29:1,5.3,3.0,7.5,58%,122
SKTT1Bang,Tristana,CS 236.3 (8.8),4.54:1,6.1,2.8,6.4,58%,62
SKTT1Bang,Xayah,CS 267.1 (9.0),3.69:1,6.7,3.6,6.5,59%,39
SKTT1Bang,Caitlyn,CS 233.5 (8.9),3.41:1,4.6,3.0,5.5,57%,35
SKTT1Bang,Varus,CS 269.0 (8.7),3.10:1,5.6,4.3,7.8,50%,26
SKTT1Bang,Kog'Maw,CS 239.9 (9.0),4.23:1,5.8,2.8,6.0,71%,14
SKTT1Bang,Kai'Sa,CS 220.4 (8.7),4.61:1,7.2,3.0,6.7,67%,12
Sol로랭크,Aurelion Sol,CS 200.0 (7.7),3.85:1,6.4,3.7,7.9,64%,259
퍼플팀EA,Karthus,CS 192.6 (7.6),2.11:1,6.5,6.5,7.2,57%,511
퍼플팀EA,Zilean,CS 149.7 (6.0),1.82:1,2.0,5.9,8.8,50%,22
퍼플팀EA,Ezreal,CS 171.7 (6.3),1.91:1,3.7,6.4,8.6,61%,18
퍼플팀EA,Galio,CS 217.9 (8.1),2.53:1,5.4,5.1,7.4,38%,16
퍼플팀EA,Soraka,CS 12.5 (0.5),1.77:1,1.0,5.3,8.4,30%,10
퍼플팀EA,Nautilus,CS 58.9 (2.7),2.54:1,2.1,4.0,8.0,71%,7
퍼플팀EA,Syndra,CS 180.4 (7.2),1.50:1,3.8,5.6,4.6,20%,5
유노유키,Ezreal,CS 233.9 (9.2),3.94:1,7.1,3.6,7.1,67%,60
유노유키,Kai'Sa,CS 203.7 (9.2),5.14:1,9.4,2.9,5.5,78%,55
유노유키,Xayah,CS 235.8 (9.4),4.44:1,8.3,3.6,7.6,69%,45
유노유키,Caitlyn,CS 238.1 (9.2),4.42:1,7.2,3.1,6.5,58%,38
유노유키,Jhin,CS 227.8 (8.9),4.62:1,7.9,3.2,7.0,58%,24
유노유키,Varus,CS 238.8 (9.3),4.86:1,7.3,3.1,7.8,75%,12
유노유키,Kog'Maw,CS 231.7 (9.1),3.59:1,7.7,3.9,6.3,60%,10
KDMSSol,Kai'Sa,CS 206.0 (8.6),2.76:1,7.0,4.2,4.6,61%,54
KDMSSol,Ezreal,CS 215.9 (8.5),2.59:1,5.7,4.5,6.0,56%,39
KDMSSol,Xayah,CS 213.0 (9.0),2.92:1,5.0,3.7,5.9,65%,26
KDMSSol,Vayne,CS 179.7 (8.3),1.61:1,3.8,4.3,3.1,30%,23
KDMSSol,Jhin,CS 234.2 (8.6),3.77:1,5.8,3.8,8.4,67%,21
KDMSSol,Caitlyn,CS 215.6 (8.7),3.09:1,5.9,3.5,4.9,75%,16
KDMSSol,Kog'Maw,CS 211.1 (9.0),1.97:1,5.7,4.8,3.7,64%,14
건들면총든다,Alistar,CS 40.2 (1.5),3.91:1,2.0,3.6,12.0,57%,42
건들면총든다,Rakan,CS 16.6 (0.6),5.91:1,2.6,2.7,13.5,72%,36
건들면총든다,Tahm Kench,CS 62.8 (2.3),4.68:1,2.2,2.8,10.9,61%,36
건들면총든다,Braum,CS 66.3 (2.5),4.83:1,1.3,2.9,12.8,71%,24
건들면총든다,Shen,CS 60.2 (2.3),4.94:1,2.7,2.9,11.5,63%,24
건들면총든다,Taric,CS 65.5 (2.6),4.26:1,1.2,3.2,12.5,58%,19
건들면총든다,Sion,CS 129.8 (4.9),3.19:1,2.6,3.9,9.9,75%,16
6학년4반장용준,Ezreal,CS 211.6 (8.6),3.05:1,5.6,4.0,6.7,59%,96
6학년4반장용준,Caitlyn,CS 245.4 (9.5),3.38:1,4.8,3.0,5.2,55%,82
6학년4반장용준,Xayah,CS 257.0 (9.5),3.40:1,6.3,3.8,6.6,63%,62
6학년4반장용준,Kai'Sa,CS 206.4 (8.7),2.63:1,5.8,4.0,4.7,44%,43
6학년4반장용준,Tristana,CS 254.1 (9.3),4.44:1,7.2,3.1,6.8,67%,27
6학년4반장용준,Varus,CS 214.5 (9.1),2.58:1,4.5,3.5,4.4,38%,21
6학년4반장용준,Jhin,CS 198.2 (8.1),3.43:1,5.5,3.8,7.6,59%,17
Destiny,Tahm Kench,CS 60.3 (2.2),3.73:1,2.4,3.6,11.1,59%,79
Destiny,Taric,CS 59.1 (2.2),3.62:1,1.0,3.3,11.1,70%,40
Destiny,Rakan,CS 17.9 (0.7),4.18:1,2.0,3.3,11.9,65%,34
Destiny,Alistar,CS 40.9 (1.6),3.50:1,2.3,3.4,9.5,44%,32
Destiny,Janna,CS 24.4 (0.8),4.31:1,1.7,3.4,13.0,58%,26
Destiny,Braum,CS 53.9 (2.2),3.42:1,1.1,3.4,10.4,50%,20
Destiny,Thresh,CS 36.8 (1.5),4.21:1,2.0,2.8,9.9,53%,17
정상적인심장,Jax,CS 223.7 (8.6),1.98:1,5.6,4.7,3.7,55%,886
정상적인심장,Fiora,CS 203.6 (8.2),1.48:1,4.0,4.9,3.2,51%,88
정상적인심장,Renekton,CS 241.2 (9.4),2.09:1,4.2,4.1,4.4,52%,60
정상적인심장,Vladimir,CS 195.4 (8.1),1.47:1,3.9,5.3,3.9,35%,55
정상적인심장,Irelia,CS 191.4 (8.1),1.42:1,5.2,6.4,3.8,34%,35
정상적인심장,Kog'Maw,CS 217.6 (8.5),1.91:1,5.9,5.7,5.0,41%,22
정상적인심장,Janna,CS 16.2 (0.6),1.78:1,1.2,5.2,8.0,31%,13
jiangyouping,Nidalee,CS 136.4 (6.0),3.78:1,6.9,3.8,7.4,68%,197
jiangyouping,Graves,CS 154.3 (6.5),3.32:1,7.2,4.2,6.7,69%,62
jiangyouping,Olaf,CS 119.3 (5.3),2.48:1,5.2,4.4,5.7,60%,10
jiangyouping,Lee Sin,CS 144.2 (4.9),2.96:1,6.8,5.4,9.3,78%,9
jiangyouping,Kha'Zix,CS 119.5 (5.0),2.56:1,7.2,6.0,8.2,50%,6
jiangyouping,Malphite,CS 109.0 (5.1),2.42:1,2.3,3.0,5.0,50%,4
jiangyouping,Lulu,CS 99.5 (3.2),2.07:1,2.5,7.0,12.0,100%,2
진에어곰탱이,Ezreal,CS 232.8 (8.9),3.44:1,7.8,4.5,7.6,68%,47
진에어곰탱이,Xayah,CS 247.4 (9.7),3.94:1,8.1,3.9,7.1,76%,29
진에어곰탱이,Kai'Sa,CS 264.8 (9.5),2.58:1,9.3,5.8,5.6,52%,25
진에어곰탱이,Jhin,CS 220.1 (8.7),3.42:1,6.1,4.2,8.3,57%,23
진에어곰탱이,Caitlyn,CS 241.9 (9.7),2.96:1,6.7,4.1,5.3,65%,20
진에어곰탱이,Ryze,CS 253.6 (9.5),2.11:1,7.4,5.5,4.2,44%,18
진에어곰탱이,Varus,CS 250.9 (10.0),3.14:1,8.8,4.6,5.7,81%,16
GenGcuvee,Camille,CS 215.1 (8.1),2.23:1,5.8,4.5,4.2,62%,151
GenGcuvee,Gangplank,CS 219.1 (8.5),2.73:1,5.5,4.2,6.0,61%,96
GenGcuvee,Irelia,CS 210.1 (8.2),2.15:1,7.1,5.0,3.7,51%,82
GenGcuvee,Sion,CS 203.6 (7.3),2.71:1,3.5,4.0,7.4,47%,64
GenGcuvee,Gnar,CS 220.6 (8.4),1.94:1,3.7,4.4,4.7,46%,63
GenGcuvee,Ryze,CS 212.5 (8.6),1.59:1,4.2,4.7,3.2,60%,57
GenGcuvee,Vladimir,CS 227.6 (8.3),1.91:1,4.4,4.6,4.3,44%,54
itsmyday,Kha'Zix,CS 127.5 (4.9),2.83:1,6.6,4.7,6.6,54%,70
itsmyday,Jarvan IV,CS 141.8 (5.1),3.38:1,4.9,4.7,11.1,52%,52
itsmyday,Lee Sin,CS 128.8 (5.1),3.77:1,6.5,3.8,7.7,67%,49
itsmyday,Jax,CS 140.2 (5.7),2.62:1,4.7,4.2,6.2,48%,44
itsmyday,Camille,CS 107.9 (4.5),2.14:1,5.6,5.9,7.0,46%,41
itsmyday,Ryze,CS 212.9 (8.3),2.36:1,5.1,4.6,5.7,53%,38
itsmyday,Sejuani,CS 137.4 (5.1),3.95:1,3.8,3.7,10.8,66%,35
JAGGrace,Zoe,CS 219.4 (8.2),3.27:1,6.6,3.9,6.3,55%,99
JAGGrace,Swain,CS 206.5 (8.2),3.15:1,5.4,3.8,6.5,47%,73
JAGGrace,Galio,CS 213.8 (8.3),3.72:1,4.1,3.2,7.8,55%,49
JAGGrace,Ryze,CS 241.4 (9.2),2.52:1,5.1,3.9,4.8,49%,45
JAGGrace,Cassiopeia,CS 227.9 (8.5),2.38:1,5.5,4.7,5.6,63%,35
JAGGrace,Azir,CS 262.2 (9.2),3.22:1,6.7,3.7,5.3,59%,34
JAGGrace,LeBlanc,CS 182.9 (7.3),2.94:1,5.9,3.7,5.0,52%,31
카페베네설탕도둑,Yasuo,CS 208.5 (8.5),2.57:1,6.2,4.3,4.8,60%,242
카페베네설탕도둑,Vladimir,CS 227.1 (8.2),3.05:1,5.2,3.7,6.1,50%,34
카페베네설탕도둑,Fiora,CS 191.3 (7.7),1.98:1,4.0,3.8,3.5,43%,23
카페베네설탕도둑,Jhin,CS 214.2 (8.0),3.93:1,5.1,3.8,10.1,63%,19
카페베네설탕도둑,Gnar,CS 213.5 (7.9),3.35:1,3.8,3.3,7.3,77%,13
카페베네설탕도둑,Camille,CS 190.1 (7.4),2.30:1,4.6,4.2,5.0,42%,12
카페베네설탕도둑,Viktor,CS 243.5 (9.2),5.41:1,6.6,2.2,5.3,80%,10
DWGShowMaker,Zoe,CS 204.3 (8.0),3.81:1,7.3,3.8,7.1,63%,83
DWGShowMaker,Cassiopeia,CS 203.5 (8.3),2.98:1,6.6,4.0,5.3,66%,61
DWGShowMaker,Katarina,CS 208.9 (7.6),3.95:1,10.0,4.1,6.2,71%,58
DWGShowMaker,Syndra,CS 252.0 (9.0),3.85:1,6.6,3.6,7.1,59%,44
DWGShowMaker,Taliyah,CS 226.0 (8.1),2.71:1,6.4,4.8,6.5,54%,35
DWGShowMaker,Azir,CS 217.1 (8.3),2.86:1,5.2,4.0,6.3,51%,35
DWGShowMaker,Ryze,CS 249.2 (9.0),3.11:1,5.8,3.9,6.3,51%,35
Lehends,Singed,CS 209.9 (8.3),2.44:1,3.3,4.6,7.8,58%,163
Lehends,Shen,CS 73.8 (2.8),3.52:1,2.7,4.2,12.0,64%,102
Lehends,Rakan,CS 15.2 (0.6),3.25:1,2.2,4.2,11.5,51%,72
Lehends,Soraka,CS 15.6 (0.6),2.41:1,1.5,5.0,10.5,51%,55
Lehends,Janna,CS 21.2 (0.8),3.78:1,2.2,4.1,13.2,58%,43
Lehends,Tahm Kench,CS 62.9 (2.4),2.57:1,1.6,4.3,9.4,50%,28
Lehends,Ornn,CS 67.2 (2.8),3.43:1,2.6,3.7,10.1,60%,20
4seidon,Nami,CS 12.2 (0.5),3.26:1,3.1,5.0,13.4,62%,318
4seidon,Nunu,CS 142.4 (5.4),3.81:1,2.6,3.5,10.8,59%,69
4seidon,Miss Fortune,CS 192.0 (6.8),2.56:1,8.3,6.3,7.9,41%,37
4seidon,Udyr,CS 142.8 (5.4),3.24:1,6.6,4.3,7.2,70%,30
4seidon,Ezreal,CS 163.4 (6.7),2.62:1,5.3,4.5,6.6,56%,25
4seidon,Tahm Kench,CS 48.0 (1.9),2.40:1,3.2,5.0,8.8,48%,21
4seidon,Soraka,CS 11.7 (0.5),2.77:1,1.7,4.8,11.6,63%,19
JinAirSoHwan,Gangplank,CS 239.6 (8.9),2.88:1,4.3,3.8,6.6,61%,199
JinAirSoHwan,Camille,CS 219.5 (8.5),2.89:1,5.5,3.7,5.3,66%,119
JinAirSoHwan,Vladimir,CS 227.9 (8.7),2.23:1,4.5,3.9,4.2,53%,106
JinAirSoHwan,Jax,CS 218.3 (8.7),1.78:1,4.5,4.0,2.6,55%,77
JinAirSoHwan,Gnar,CS 232.1 (8.7),2.21:1,4.0,4.1,5.2,55%,51
JinAirSoHwan,Irelia,CS 220.2 (8.8),1.98:1,6.4,4.9,3.2,41%,49
JinAirSoHwan,Jayce,CS 231.3 (8.9),2.16:1,4.4,4.5,5.4,51%,41
커피물조절장인,Camille,CS 181.7 (7.2),2.52:1,5.1,4.3,5.9,51%,119
커피물조절장인,Gnar,CS 234.5 (8.6),2.59:1,4.6,3.9,5.4,55%,105
커피물조절장인,Kennen,CS 228.0 (8.6),3.20:1,5.6,3.4,5.3,60%,96
커피물조절장인,Rumble,CS 205.9 (8.3),2.95:1,4.6,3.5,5.7,58%,89
커피물조절장인,Renekton,CS 236.2 (9.2),2.81:1,4.9,3.7,5.5,67%,72
커피물조절장인,Fiora,CS 207.1 (8.0),1.90:1,4.7,4.5,3.8,52%,66
커피물조절장인,Sejuani,CS 150.1 (5.6),3.53:1,3.9,4.0,10.1,54%,48
독이있다,Zoe,CS 181.3 (7.5),2.72:1,5.8,4.1,5.3,52%,96
독이있다,Ryze,CS 248.1 (9.0),2.71:1,5.6,4.3,6.1,53%,60
독이있다,Karma,CS 181.2 (7.4),3.49:1,2.8,3.1,8.2,52%,54
독이있다,Taliyah,CS 199.2 (8.2),2.78:1,4.9,4.2,6.7,63%,49
독이있다,LeBlanc,CS 187.5 (7.6),3.63:1,8.0,3.5,4.6,71%,35
독이있다,Azir,CS 225.5 (8.9),2.78:1,5.0,3.8,5.6,63%,35
독이있다,Camille,CS 183.5 (7.0),1.97:1,5.8,5.6,5.3,56%,32
ABC123D4,Ezreal,CS 239.7 (9.0),2.84:1,6.8,4.6,6.3,63%,80
ABC123D4,Kalista,CS 245.7 (9.5),2.59:1,6.3,4.6,5.5,54%,54
ABC123D4,Caitlyn,CS 251.1 (9.5),2.16:1,5.0,4.7,5.3,46%,50
ABC123D4,Xayah,CS 273.8 (9.7),2.77:1,6.6,4.8,6.8,49%,41
ABC123D4,Varus,CS 236.6 (9.1),3.35:1,7.6,4.2,6.6,69%,29
ABC123D4,Tristana,CS 267.9 (9.5),3.49:1,7.0,3.7,6.0,70%,23
ABC123D4,Kog'Maw,CS 248.0 (9.0),2.63:1,8.1,5.5,6.2,50%,22
GenGRuler,Ezreal,CS 238.3 (9.0),2.61:1,6.2,4.7,6.0,57%,185
GenGRuler,Caitlyn,CS 243.2 (9.4),2.27:1,5.1,4.4,5.0,51%,172
GenGRuler,Xayah,CS 236.9 (9.3),2.86:1,6.0,4.5,6.9,61%,109
GenGRuler,Jhin,CS 218.3 (8.7),2.51:1,5.7,5.0,6.9,59%,85
GenGRuler,Kai'Sa,CS 214.4 (8.9),2.23:1,7.1,5.3,4.8,49%,76
GenGRuler,Tristana,CS 240.1 (9.3),2.46:1,6.4,4.7,5.3,51%,37
GenGRuler,Varus,CS 243.3 (9.2),2.09:1,4.9,5.1,5.7,41%,32
DoRun,Camille,CS 176.9 (7.0),2.69:1,5.2,4.0,5.4,64%,69
DoRun,Gnar,CS 186.5 (7.6),2.59:1,3.9,3.3,4.6,53%,51
DoRun,Fiora,CS 191.1 (7.7),1.68:1,3.9,4.3,3.2,52%,50
DoRun,Sion,CS 184.1 (7.2),3.13:1,2.0,3.1,7.6,69%,36
DoRun,Dr. Mundo,CS 173.1 (7.1),2.93:1,3.5,3.3,6.1,58%,31
DoRun,Ezreal,CS 178.4 (7.6),2.53:1,3.7,4.0,6.5,38%,21
DoRun,Jax,CS 196.7 (7.5),2.53:1,4.9,3.7,4.4,55%,20
WE77,Rakan,CS 16.8 (0.7),4.25:1,2.6,4.1,14.7,76%,112
WE77,Alistar,CS 41.3 (1.7),3.43:1,1.7,3.9,11.8,56%,90
WE77,Janna,CS 14.5 (0.6),3.37:1,2.0,4.1,11.9,66%,86
WE77,Morgana,CS 16.7 (0.7),3.00:1,2.0,4.7,12.1,60%,58
WE77,Leona,CS 46.8 (1.8),2.77:1,1.7,5.7,14.0,61%,23
WE77,Braum,CS 45.0 (2.0),3.01:1,1.2,3.8,10.3,45%,22
WE77,Thresh,CS 33.5 (1.5),3.00:1,1.6,3.9,10.1,52%,21
GenGCoreJJ,Alistar,CS 40.5 (1.5),3.20:1,1.9,4.2,11.6,58%,175
GenGCoreJJ,Rakan,CS 15.7 (0.6),3.66:1,2.6,4.2,12.8,59%,129
GenGCoreJJ,Tahm Kench,CS 48.5 (2.0),3.07:1,2.4,4.0,9.9,63%,111
GenGCoreJJ,Morgana,CS 17.9 (0.7),3.49:1,2.3,4.2,12.4,52%,73
GenGCoreJJ,Zyra,CS 35.6 (1.3),2.69:1,2.9,4.7,9.8,61%,41
GenGCoreJJ,Braum,CS 51.7 (1.9),3.19:1,1.6,4.0,11.0,53%,40
GenGCoreJJ,Thresh,CS 17.8 (0.7),2.11:1,1.6,4.7,8.3,32%,34
MADl3reeze,Ezreal,CS 214.5 (8.4),2.88:1,5.5,4.3,7.0,55%,148
MADl3reeze,Xayah,CS 222.6 (8.9),3.26:1,5.2,3.4,5.9,54%,91
MADl3reeze,Caitlyn,CS 223.6 (8.8),3.01:1,5.4,3.7,5.9,54%,78
MADl3reeze,Kai'Sa,CS 215.6 (8.5),2.72:1,6.2,4.4,5.7,53%,74
MADl3reeze,Varus,CS 216.2 (8.5),3.00:1,5.2,3.8,6.1,54%,57
MADl3reeze,Tristana,CS 228.1 (9.0),4.04:1,6.6,3.1,5.8,65%,40
MADl3reeze,Twisted Fate,CS 174.3 (7.2),1.78:1,3.0,4.9,5.7,38%,26
ADEZ15GG,Fizz,CS 150.7 (6.3),3.40:1,8.9,4.2,5.3,66%,285
ADEZ15GG,Annie,CS 130.5 (5.4),3.04:1,5.4,4.4,7.9,62%,37
ADEZ15GG,Orianna,CS 188.1 (7.4),2.97:1,7.0,4.9,7.7,56%,16
ADEZ15GG,Cho'Gath,CS 170.4 (6.9),2.94:1,7.4,4.3,5.1,58%,12
